x_coord, y_coord, z_coord, cost, zone
121259.11200647092, 130048.1115764846, -24.508815315974726, 2439435.7501208507, 1
122064.10223029884, 133501.99980800386, -27.500370538045498, 2656642.4035076546, 1
122225.10027506443, 134488.82501700937, -22.33256935267933, 2281425.929962247, 1
123191.08854365793, 130048.1115764846, -23.32428623046951, 2353431.1206212076, 1
123674.08267795468, 131528.34938999286, -30.618295953025147, 2883024.3669429156, 1
123835.08072272026, 132515.17459899836, -30.981064945771347, 2909363.7900916417, 1
123996.07876748584, 133501.99980800386, -28.6605974178032, 2740882.53247547, 1
124157.07681225143, 134488.82501700937, -26.386350351334794, 2575757.185419225, 1
124479.0729017826, 130705.99504915494, -29.793915865262555, 2823168.9316627723, 1
125928.05530467285, 131363.87852182527, -34.47475132339836, 3163028.479437455, 1
126089.05334943843, 132515.17459899836, -34.42055348107322, 3159093.358378891, 1
126250.05139420401, 133501.99980800386, -32.641452843359055, 3029918.9100166336, 1
126411.0494389696, 134653.29588517695, -31.210472785167013, 2926020.3133235076, 1
127860.03184185985, 132350.70373083078, -28.73201965740869, 2746068.2584576095, 1
128021.02988662543, 133337.52893983628, -27.35868008620753, 2646354.7415472358, 1
128182.02793139101, 134488.82501700937, -26.45634206462369, 2580839.0457493067, 1
129309.0142447501, 133008.5872035011, -20.274265423949853, 2131979.479930558, 1
129631.01033428127, 134817.76675334453, -21.052845048541528, 2188509.499301435, 1
130596.99860287477, 133666.47067617145, -17.16239053538106, 1906036.824646199, 1
130918.99469240593, 134817.76675334453, -17.783269954716147, 1951116.7682940934, 1
131562.98687146825, 134159.8832806742, -17.529411307855007, 1932684.9550649056, 1
132367.9770952962, 134653.29588517695, -18.87173312424054, 2030146.378258483, 1
133333.9653638897, 134982.23762151212, -21.536488713383676, 2223625.2214171635, 1
