x_coord, y_coord, z_coord, cost, zone
120062.03509669726, 117599.62637163597, -32.64826353341976, 3030413.411065595, 1
120062.03509669726, 126610.89905402368, -32.01263609317145, 2984262.6637624623, 1
120190.82937779538, 112054.22779785891, -19.686431554347962, 2089298.8612939208, 1
120190.82937779538, 118708.70608639138, -34.460217681818705, 3161973.241136738, 1
120577.21222108974, 120095.05572983564, -33.71694760494811, 3108006.9279734255, 1
120706.00650218785, 121065.50048024663, -31.2570657625508, 2929403.2709952206, 1
120963.59506438409, 122174.58019500204, -28.573091439643406, 2734529.0209216126, 1
121092.38934548221, 111499.6879404812, -28.661359113710006, 2740937.836625497, 1
121092.38934548221, 126056.35919664598, -36.91336939713092, 3340088.2464697263, 1
121221.18362658033, 123283.65990975745, -28.87521035290964, 2756464.848009569, 1
121349.97790767845, 124254.10466016844, -32.1955144634712, 2997540.8404434677, 1
121736.3607509728, 125363.18437492385, -36.583882625675926, 3316165.3322494016, 1
121993.94931316904, 110945.1480831035, -35.220386521169374, 3217166.5159879364, 1
122122.74359426716, 112331.49772654776, -28.287632328670124, 2713802.8054348202, 1
122251.53787536528, 113301.94247695875, -23.861536254583548, 2392439.018222046, 1
122380.3321564634, 114272.38722736973, -21.261295816408257, 2203644.400823628, 1
122509.12643756151, 115242.83197778072, -21.368507927921726, 2211428.707719442, 1
122766.71499975775, 116490.54665688056, -24.598058033063854, 2445915.360383454, 1
122895.50928085587, 110390.6082257258, -35.15513438084494, 3212428.7799362564, 1
122895.50928085587, 117599.62637163597, -28.54518416754103, 2732502.7687789844, 1
123024.30356195399, 118570.07112204695, -30.861865418933004, 2900709.117726301, 1
123024.30356195399, 124947.27948189057, -30.682652385383374, 2887697.0686845765, 1
123281.89212415022, 119679.15083680236, -29.64309518561385, 2812218.35490379, 1
123410.68640524834, 120926.8655159022, -23.092899381866353, 2336630.908259418, 1
123539.48068634646, 122035.94523065761, -17.64313356296738, 1940941.9413529476, 1
123797.0692485427, 109836.06836834809, -28.12063328014044, 2701677.5723178447, 1
123797.0692485427, 123145.02494541302, -16.51091495318248, 1858735.397639739, 1
124054.65781073894, 124392.73962451286, -20.709489483006145, 2163579.619096834, 1
124698.62921622953, 109281.52851097038, -19.892094137395304, 2104231.3221962056, 1
124827.42349732765, 110251.97326138137, -18.766607982219284, 2022513.5991218027, 1
124956.21777842577, 111222.41801179235, -18.51452644606256, 2004210.8158586859, 1
125085.01205952388, 112192.86276220334, -18.05520472598311, 1970861.0274575655, 1
125085.01205952388, 123838.19976713516, -13.012469652533616, 1604725.1790736474, 1
125213.806340622, 113163.30751261432, -16.80519706103205, 1880102.2209315298, 1
125342.60062172012, 114133.75226302531, -15.570809449020501, 1790477.5333412522, 1
125471.39490281824, 115104.1970134363, -15.981561737874031, 1820300.8604771246, 1
125600.18918391636, 108865.6236179371, -16.753108860594615, 1876320.273797649, 1
125728.98346501448, 116351.91169253613, -21.00321217768592, 2184905.825300371, 1
125857.7777461126, 117322.35644294712, -27.19788938826343, 2634680.275657888, 1
126115.36630830883, 118570.07112204695, -33.44664071184387, 3088380.8635085635, 1
126115.36630830883, 123283.65990975745, -11.473419741098768, 1492979.9977740617, 1
126244.16058940695, 119540.51587245794, -33.92759804083728, 3123301.5399118564, 1
126372.95487050507, 108311.0837605594, -20.42867479656262, 2143190.6194841038, 1
126501.74915160319, 120649.59558721335, -27.947140147520923, 2689080.8258349923, 1
126759.33771379942, 121758.67530196876, -18.830471144619437, 2027150.4862089257, 1
126888.13199489754, 109142.89354662596, -17.714295579452124, 1946108.7734190484, 1
126888.13199489754, 122729.12005237975, -13.548740317051724, 1643661.9687040476, 1
127145.72055709378, 110113.33829703694, -13.998665138787862, 1676329.4802659147, 1
127403.30911929002, 111083.78304744793, -12.693085893251578, 1581535.81021696, 1
127660.89768148625, 112054.22779785891, -13.465776820056783, 1637638.271263135, 1
127789.69196258437, 113024.6725482699, -14.91665891894713, 1742981.8874644267, 1
128047.28052478061, 113995.11729868088, -17.222001842222454, 1910364.9989575092, 1
128176.07480587873, 114965.56204909187, -19.17710739873587, 2052318.566057056, 1
128176.07480587873, 122174.58019500204, -15.02716260972279, 1751005.1847390987, 1
128304.86908697685, 116074.64176384728, -22.064018430361024, 2261927.360565851, 1
128433.66336807497, 117045.08651425826, -25.57742217831663, 2517023.6611321643, 1
128562.45764917308, 118015.53126466925, -27.815382010284637, 2679514.3154679327, 1
128820.04621136932, 119401.88090811351, -23.84993764536896, 2391596.882642246, 1
128948.84049246744, 120372.3256585245, -18.14190016748532, 1977155.6887005395, 1
129077.63477356556, 121620.04033762433, -13.485436214663617, 1639065.6730635953, 1
129979.19474125239, 121204.13544459105, -11.67684841477734, 1507750.2621123723, 1
130494.37186564486, 115936.00679950285, -31.27580163496874, 2930763.6189895216, 1
130751.9604278411, 120649.59558721335, -12.28460142940109, 1551877.1421439531, 1
130880.75470893922, 116906.45154991384, -30.446326466738135, 2870538.247239869, 1
131009.54899003734, 117876.89630032482, -26.232300479591068, 2564572.148001477, 1
131395.9318333317, 119263.24594376908, -17.952734366648006, 1963421.003065465, 1
131653.52039552794, 120233.69069418007, -15.20797524015631, 1764133.3750719335, 1
131782.31467662606, 118431.43615770253, -23.33018199557865, 2353859.1920801806, 1
132555.08036321477, 119817.78580114679, -19.2797636503663, 2059772.0874566855, 1
