x_coord, y_coord, z_coord, cost, zone
109141.57520366584, 127665.54291403775, -31.686557707549554, 2960587.2208489673, 1
109141.57520366584, 135474.23921739525, -30.229575584772416, 2854800.702653337, 1
109284.9960294357, 128657.12339700379, -31.463392453009927, 2944383.9504787102, 1
109428.41685520556, 129648.70387996982, -33.19257109859103, 3069933.7327269595, 1
109571.83768097543, 130764.23192330661, -34.58378790910065, 3170945.2552009076, 1
109715.25850674529, 109197.35641879537, -16.410363735927955, 1851434.715629027, 1
109715.25850674529, 131755.81240627263, -34.086231402072926, 3134819.368917748, 1
109858.67933251515, 110188.93690176141, -21.098269869290313, 2191807.641091614, 1
109858.67933251515, 132747.39288923866, -32.02539947572939, 2985189.3695744933, 1
110002.10015828501, 111180.51738472744, -26.758770352084174, 2602797.335445635, 1
110002.10015828501, 133862.92093257548, -29.500318670939862, 2801851.837613462, 1
110002.10015828501, 134854.5014155415, -29.286245858555127, 2786308.738553769, 1
110145.52098405488, 112172.09786769348, -31.305980680021715, 2932954.8168420647, 1
110288.94180982474, 113163.67835065951, -32.758333341504525, 3038405.2055932824, 1
110432.3626355946, 114155.25883362554, -30.38297798340045, 2865938.7292495635, 1
110575.78346136447, 115270.78687696233, -24.505049976525207, 2439162.361625575, 1
110862.62511290419, 116386.31492029912, -18.430160555757833, 1998085.2954076868, 1
111006.04593867405, 117377.89540326515, -15.40395955686953, 1778363.1299618036, 1
111149.46676444392, 118369.47588623119, -14.059645975827042, 1680757.0915084837, 1
111292.88759021378, 119361.05636919722, -13.154945448326195, 1615069.8621884407, 1
111436.30841598364, 120352.63685216325, -12.207371080305663, 1546269.7090793212, 1
111579.7292417535, 121344.21733512929, -11.681738296976611, 1508105.2998332619, 1
111579.7292417535, 133738.9733722047, -24.109219765918297, 2410422.4758561235, 1
111723.15006752337, 122335.79781809532, -13.002658209868063, 1604012.8035806066, 1
112009.9917190631, 123451.32586143211, -17.200307885186298, 1908789.8744965675, 1
112153.41254483296, 124442.90634439814, -21.906761151463076, 2250509.444219819, 1
112296.83337060282, 125434.48682736418, -26.593275227254658, 2590781.297115188, 1
112296.83337060282, 133119.23557035095, -22.4660901921415, 2291120.424144741, 1
112440.25419637268, 126426.06731033021, -30.384289098134833, 2866033.9248326365, 1
112583.67502214255, 127417.64779329624, -33.05434345037888, 3059897.493164279, 1
112727.09584791241, 128409.22827626228, -34.73281428511493, 3181765.5536736255, 1
112870.51667368227, 129400.80875922831, -35.04787922219171, 3204641.3475339846, 1
113013.93749945213, 112419.99298843498, -34.27626535561218, 3148617.0881687915, 1
113013.93749945213, 130392.38924219435, -33.50542840539158, 3092649.238058904, 1
113013.93749945213, 131507.91728553112, -29.281250310976343, 2785946.028828935, 1
113157.358325222, 113535.52103177177, -32.38661019918612, 3011415.652088227, 1
113157.358325222, 132623.44532886794, -22.421449016611447, 2287879.180169501, 1
113300.77915099186, 114774.99663547931, -27.20288926117859, 2635043.29943069, 1
113444.19997676172, 115766.57711844535, -22.096291729534315, 2264270.615089606, 1
113731.04162830145, 117130.00028252364, -19.255897819778635, 2058039.2706415395, 1
113874.46245407131, 118245.52832586043, -22.332668463073812, 2281433.126031015, 1
114017.88327984117, 119237.10880882647, -27.035002090990083, 2622853.5828196807, 1
114017.88327984117, 132003.70752701414, -24.99346324257355, 2474624.3882682407, 1
114161.30410561104, 120228.6892917925, -30.23623353267584, 2855284.1136135813, 1
114448.14575715076, 122211.85025772457, -29.721495393163856, 2817910.7274132906, 1
114591.56658292063, 123203.4307406906, -28.37595376365402, 2720215.524536122, 1
114734.98740869049, 124195.01122365663, -27.304128284613924, 2642393.9207096496, 1
114878.40823446035, 131383.9697251604, -26.015229383848034, 2548811.3537813006, 1
115021.82906023021, 125310.53926699342, -26.56606117958891, 2588805.37764194, 1
115165.24988600008, 126302.11974995946, -26.038177934192667, 2550477.5699967537, 1
115308.67071176994, 127293.70023292549, -25.513885434695073, 2512410.4742027316, 1
115452.0915375398, 114651.04907510856, -30.872665972046345, 2901493.30916598, 1
115452.0915375398, 128285.28071589152, -24.691719505721302, 2452715.801464104, 1
115595.51236330967, 115642.6295580746, -28.24842065008963, 2710955.778772798, 1
115595.51236330967, 129276.86119885756, -23.764717601534134, 2385409.345007548, 1
115738.93318907953, 130764.23192330661, -23.343067722788426, 2354794.7809214103, 1
115882.35401484939, 117130.00028252364, -26.67428689244527, 2596663.2786850166, 1
116025.77484061925, 118121.58076548968, -28.187753474189826, 2706550.9413991114, 1
116169.19566638912, 120104.74173142175, -32.16798440702377, 2995541.9766470124, 1
116456.03731792884, 122087.90269735381, -30.720266476726465, 2890428.0999690876, 1
116599.4581436987, 130144.49412145284, -18.870681960482234, 2030070.0568319494, 1
116742.87896946857, 124071.06366328588, -26.43874889673313, 2579561.6656455435, 1
117173.14144677816, 116262.36735992836, -32.78744141132473, 3040518.64357549, 1
117316.56227254802, 129524.75631959907, -16.045832156120486, 1824967.317026578, 1
117459.98309831788, 117130.00028252364, -29.54314444209764, 2804961.2712496063, 1
117459.98309831788, 126673.96243107172, -19.27541063620944, 2059456.0298990041, 1
117746.82474985761, 117997.63320511892, -26.040155610945103, 2550621.1623816467, 1
117890.24557562747, 118989.21368808496, -23.414705049801892, 2359996.1236689463, 1
117890.24557562747, 128161.33315552077, -16.489832902219348, 1857204.7015982794, 1
118033.66640139733, 119980.79417105099, -21.93070207228589, 2252247.7130816327, 1
118033.66640139733, 120972.37465401703, -21.682179638941868, 2234203.3441727967, 1
118177.0872271672, 121963.95513698306, -21.14804330213297, 2195421.5208206475, 1
118177.0872271672, 129028.96607811605, -16.257630145166715, 1840345.2488980617, 1
118320.50805293706, 122955.53561994909, -21.495675948503585, 2220661.9453226207, 1
118463.92887870692, 123947.11610291513, -22.815025419080868, 2316455.424593037, 1
118463.92887870692, 124938.69658588116, -23.99258138723574, 2401953.7597504705, 1
118607.34970447679, 125930.2770688472, -24.193272664797707, 2416525.271063901, 1
118750.77053024665, 127169.75267255474, -22.5591021420798, 2297873.7055891315, 1
118894.19135601651, 128161.33315552077, -20.97120058774803, 2182581.572594386, 1
133000, 119500, 0, 0, 2
125921.81181873979, 111056.56982435669, -17.011265929818016, 1895064.1808599248, 2
127786.28255374801, 112048.15030732272, -33.04501473930789, 3059220.167171032, 2
128073.12420528774, 112915.783229918, -36.660182650298665, 3321705.217617175, 2
128216.5450310576, 113907.36371288403, -35.852017121234645, 3263027.0663146353, 2
128503.38668259732, 115766.57711844535, -30.843047123069326, 2899342.785245845, 2
131228.3823722247, 113907.36371288403, -18.58911536668628, 2009626.4637828441, 2
131371.8031979946, 114898.94419585007, -12.799968947381547, 1589296.2253749531, 2
131515.22402376443, 115890.5246788161, -12.627861745133108, 1576800.1065841815, 2
131658.64484953432, 117130.00028252364, -18.605616862734117, 2010824.5813057912, 2
131945.48650107405, 118617.3710069727, -27.290896921282982, 2641433.236404825, 2
132088.90732684388, 119856.84661068024, -30.04553042565798, 2841437.8094035788, 2
132232.32815261377, 120972.37465401703, -29.824430873887177, 2825384.5226879767, 2
132375.7489783836, 122087.90269735381, -29.79920253295591, 2823552.7786293165, 2
132662.59062992333, 123327.37830106136, -32.094414944819604, 2990200.348132539, 2
133523.1155845425, 124938.69658588116, -34.64355397363978, 3175284.6659424743, 2
134383.6405391617, 115642.6295580746, -25.011281538109017, 2475918.114124866, 2
134670.4821907014, 116882.10516178214, -33.57150770886301, 3097447.031614333, 2
134813.9030164713, 117873.68564474817, -38.05224430585869, 3422778.08141776, 2
134957.32384224114, 119113.16124845571, -39.397155247955084, 3520427.492226176, 2
135244.16549378086, 120724.47953327552, -37.055638921942105, 3350417.9529498816, 2
135387.58631955076, 121840.0075766123, -35.39662666641305, 3229962.7137175854, 2
135674.42797109048, 123327.37830106136, -33.47548495020868, 3090475.145585822, 2
135817.84879686031, 124318.95878402739, -30.61469935793441, 2882763.2304018005, 2
135961.2696226302, 125310.53926699342, -26.339069489365677, 2572324.282786578, 2
135961.2696226302, 126302.11974995946, -21.7526389573284, 2239319.1557191606, 2
136248.11127416993, 127169.75267255474, -17.2801703807311, 1914588.4187655908, 2
136248.11127416993, 128161.33315552077, -15.860046203605435, 1811478.0306866984, 2
136534.95292570966, 129028.96607811605, -17.4155442708204, 1924417.4566537486, 2
136534.95292570966, 130020.54656108208, -22.61145222282149, 2301674.666961511, 2
136821.79457724938, 130888.17948367736, -28.177420997548094, 2705800.7354005757, 2
