x_coord, y_coord, z_coord, cost, zone
105919.5226090434, 123423.638253905, -20.92233644316577, 2179033.71319436, 1
106071.77243168437, 124372.43534307678, -18.60858422179666, 2011040.0311583015, 1
106224.02225432533, 113176.62969084972, -36.496634372069266, 3309830.5331990845, 1
106224.02225432533, 125321.23243224857, -16.714895841110177, 1873545.7563771503, 1
106376.2720769663, 111279.03551250615, -29.686626197019574, 2815378.9936365215, 1
106376.2720769663, 126459.78893925471, -16.748579599265703, 1875991.4195320455, 1
106528.52189960727, 114315.18619785586, -32.32740420048803, 3007116.9058231544, 1
106528.52189960727, 127408.58602842649, -17.640815166676752, 1940773.6104808326, 1
106680.77172224823, 128357.38311759828, -16.801910938433487, 1879863.626742465, 1
106833.0215448892, 112227.83260167793, -31.977679914957555, 2981724.6145133576, 1
106833.0215448892, 115263.98328702764, -26.263148620651123, 2566811.926640168, 1
106833.0215448892, 129306.18020677006, -14.135657723041676, 1686276.046033798, 1
106985.27136753016, 110140.4790055, -18.670090430886408, 2015505.7878791972, 1
106985.27136753016, 130254.97729594185, -11.800186698872633, 1516705.4355703657, 1
107137.52119017113, 116212.78037619943, -20.214173008416648, 2127616.3739529043, 1
107137.52119017113, 131203.77438511362, -12.508806060448311, 1568155.8781085464, 1
107289.7710128121, 111089.27609467179, -22.60934289834656, 2301521.5160830896, 1
107289.7710128121, 117161.57746537121, -16.397003253595848, 1850464.6564325325, 1
107289.7710128121, 132152.57147428542, -17.043381440756935, 1897395.9789164627, 1
107442.02083545306, 109191.68191632822, -13.133521071082544, 1613514.310999662, 1
107442.02083545306, 118300.13397237736, -14.78450986191474, 1733386.993740099, 1
107594.27065809403, 119438.6904793835, -16.09539994563888, 1828566.265693024, 1
107746.520480735, 120387.48756855528, -19.93052773711659, 2107021.8551977295, 1
107898.77030337596, 121336.28465772707, -25.043056828904405, 2478225.2099535307, 1
108051.02012601693, 108053.12540932208, -15.21249026278033, 1764461.1955135865, 1
108051.02012601693, 122285.08174689885, -28.956581373995633, 2762372.9211891512, 1
108355.51977129886, 109001.92249849386, -11.61080734976343, 1502955.2449213334, 1
108355.51977129886, 124182.67592524242, -26.738769289121038, 2601345.1262674956, 1
108507.76959393983, 109950.71958766565, -12.121592483645784, 1540041.616823076, 1
108507.76959393983, 125131.47301441421, -22.260945528990078, 2276225.567645171, 1
108507.76959393983, 132532.09030995413, -26.766625522414703, 2603367.6726557557, 1
108660.01941658079, 106914.56890231594, -25.409073464142367, 2504800.4333815994, 1
108660.01941658079, 111089.27609467179, -16.536877146607303, 1860620.424232858, 1
108660.01941658079, 126270.02952142035, -18.056193735987282, 1970932.8361113342, 1
108812.26923922176, 112038.07318384357, -20.9197733970951, 2178847.619133525, 1
108964.51906186272, 107863.36599148772, -18.03329982005463, 1969270.5867147786, 1
108964.51906186272, 112986.87027301536, -23.408643213467716, 2359555.994342965, 1
108964.51906186272, 128167.62369976392, -15.758919557160986, 1804135.5687189647, 1
109116.76888450369, 105965.77181314415, -33.439362898576775, 3087852.4462318043, 1
109116.76888450369, 114125.4267800215, -22.530436040622156, 2295792.357427037, 1
109116.76888450369, 129116.4207889357, -16.56661616997904, 1862779.6736072002, 1
109269.01870714466, 115074.22386919329, -19.372216941140092, 2066484.8065585825, 1
109269.01870714466, 130065.21787810749, -19.020166733479986, 2040923.6379510881, 1
109421.26852978562, 131014.01496727928, -23.317497243151287, 2352938.1953345886, 1
109573.51835242659, 116212.78037619943, -15.638227153504022, 1795372.5036436052, 1
109725.76817506755, 105206.73414180672, -37.24456644699485, 3364135.3381903768, 1
109725.76817506755, 117161.57746537121, -14.778856424945236, 1732976.5169034288, 1
109725.76817506755, 131962.81205645105, -29.99125437232679, 2837497.0097097824, 1
109878.01799770852, 118110.374554543, -15.871496961268281, 1812309.4312680217, 1
110030.26782034949, 104257.93705263494, -37.34408944631974, 3371361.364793159, 1
110030.26782034949, 106155.53123097851, -32.996650993998955, 3055708.6400608844, 1
110030.26782034949, 107104.32832015029, -25.1180897783859, 2483673.0973033537, 1
110030.26782034949, 119248.93106154914, -20.07215106885322, 2117304.643795798, 1
110030.26782034949, 132911.60914562285, -35.94689224471672, 3269915.6264552493, 1
110182.51764299045, 108053.12540932208, -17.360967237164765, 1920454.8038019272, 1
110182.51764299045, 120197.72815072093, -25.901843306280355, 2540578.7762017753, 1
110334.76746563142, 109001.92249849386, -13.705857872649949, 1655069.7402163458, 1
110334.76746563142, 121146.52523989271, -31.57861698145859, 2952750.011725971, 1
110487.01728827239, 103309.13996346315, -34.950466003575855, 3197568.5049352306, 1
110487.01728827239, 109950.71958766565, -14.396260775564414, 1705197.5476270954, 1
110487.01728827239, 122095.3223290645, -34.4467837594628, 3160997.8497098116, 1
110639.26711091335, 110899.51667683743, -17.313371078476486, 1916999.0085465107, 1
110639.26711091335, 123044.11941823628, -33.28364260502429, 3076546.1251659566, 1
110791.51693355432, 104827.21530613801, -37.29755351365807, 3367982.548944766, 1
110791.51693355432, 111848.31376600922, -20.262249183829105, 2131107.0215906063, 1
110791.51693355432, 123992.91650740807, -28.73192443495804, 2746061.3446792243, 1
110943.76675619528, 112797.110855181, -21.54756795055552, 2224429.647158805, 1
110943.76675619528, 124941.71359657985, -22.732899072775197, 2310492.50981736, 1
111096.01657883625, 102360.34287429137, -31.53267861244445, 2949414.5829423093, 1
111096.01657883625, 113935.66736218715, -20.726586530680407, 2164820.9775985, 1
111096.01657883625, 125890.51068575164, -17.823320912797065, 1954024.7321870914, 1
111248.26640147722, 114884.46445135893, -19.44158876559867, 2071521.6588683166, 1
111248.26640147722, 126839.30777492342, -15.653977355408012, 1796516.0722531674, 1
111400.51622411818, 104068.17763480058, -36.579132802577206, 3315820.463743602, 1
111400.51622411818, 127788.1048640952, -15.851595639467458, 1810864.4639565581, 1
111400.51622411818, 133291.12798129156, -35.32179683879878, 3224529.5743559278, 1
111552.76604675915, 128736.90195326699, -17.55827255625145, 1934780.4721827263, 1
111705.01586940011, 103119.3805456288, -34.76844900336192, 3184352.869407498, 1
111705.01586940011, 105016.97472397237, -31.828532970332475, 2970895.5619637417, 1
111705.01586940011, 129685.69904243878, -20.163399112462983, 2123929.853998955, 1
111857.26569204108, 105965.77181314415, -23.85511912011861, 2391973.091906804, 1
111857.26569204108, 130824.25554944492, -24.07063349477865, 2407620.8579019955, 1
112009.51551468205, 106914.56890231594, -16.34159665114507, 1846441.7714110296, 1
112009.51551468205, 131773.0526386167, -27.632080342542697, 2666205.4045988605, 1
112161.76533732301, 107863.36599148772, -13.131940432522011, 1613399.5462079528, 1
112161.76533732301, 132721.84972778847, -30.510206352273073, 2875176.34853695, 1
112314.01515996398, 103878.41821696622, -33.195596673130616, 3070153.4094073256, 1
112314.01515996398, 108812.1630806595, -14.98916972617041, 1748246.6506401645, 1
112466.26498260495, 109760.96016983129, -19.550708190139048, 2079444.44927815, 1
112618.51480524591, 110709.75725900308, -24.225665949415436, 2418877.237322827, 1
112770.76462788688, 111658.55434817486, -27.16313673012987, 2632157.0033098473, 1
112770.76462788688, 133670.64681696027, -29.669392433564223, 2814127.708666824, 1
112923.01445052784, 104827.21530613801, -25.203069065553255, 2489843.154414999, 1
112923.01445052784, 112607.35143734665, -27.953272646644283, 2689526.0857458427, 1
113075.26427316881, 113745.90794435279, -27.65748803058266, 2668050.170441303, 1
113075.26427316881, 114884.46445135893, -27.74288043521766, 2674250.2226076745, 1
113227.51409580978, 116023.02095836507, -29.27164908639248, 2785248.9165560645, 1
113379.76391845074, 116971.81804753686, -30.258020294017754, 2856865.9762796294, 1
113379.76391845074, 117920.61513670864, -29.683432104325572, 2815147.081425925, 1
113532.01374109171, 105586.25297747544, -17.325111528339644, 1917851.4426935455, 1
113532.01374109171, 118869.41222588043, -29.450721418120366, 2798250.7497168984, 1
113684.26356373267, 106535.05006664722, -12.823740437852022, 1591022.1924749466, 1
113684.26356373267, 119818.20931505221, -29.853885471524354, 2827523.1208767802, 1
113684.26356373267, 130634.49613161056, -16.864143307170576, 1884382.107446411, 1
113836.51338637364, 120767.006404224, -31.19590789336979, 2924962.806050743, 1
113836.51338637364, 131773.0526386167, -22.448315916641896, 2289829.8944332516, 1
113988.7632090146, 107673.60657365336, -14.802952183220475, 1734726.027986216, 1
113988.7632090146, 121715.80349339578, -32.351027268500104, 3008832.0964730796, 1
113988.7632090146, 133101.36856345722, -26.76465497321789, 2603224.597778442, 1
114141.01303165557, 122664.60058256757, -32.00304940589682, 2983566.606994188, 1
114141.01303165557, 134050.165652629, -27.02708110188864, 2622278.466732388, 1
114293.26285429654, 123803.15708957371, -29.14983158524557, 2776404.161977291, 1
114445.5126769375, 108622.40366282515, -22.512833798909053, 2294514.31850387, 1
114445.5126769375, 124751.9541787455, -25.652380949446144, 2522466.1626440566, 1
114597.76249957847, 106914.56890231594, -15.62355190466715, 1794306.983721406, 1
114597.76249957847, 125700.75126791728, -21.20682564468231, 2199689.5068531907, 1
114750.01232221944, 109571.20075199693, -30.457598918332778, 2871356.7016238207, 1
114750.01232221944, 126649.54835708906, -16.380274918355365, 1849250.068887061, 1
114902.2621448604, 127598.34544626085, -12.682504068104652, 1580767.4998712474, 1
115054.51196750137, 110519.99784116872, -35.8107175857848, 3260028.447464043, 1
115054.51196750137, 128547.14253543263, -11.719948831073104, 1510879.6367981925, 1
115206.76179014234, 107673.60657365336, -21.727725134497753, 2237510.247750425, 1
115206.76179014234, 129495.93962460442, -14.482777519292892, 1711479.234232291, 1
115359.0116127833, 111468.7949303405, -37.02774244135373, 3348392.484342394, 1
115511.26143542427, 112417.59201951229, -35.4716301609227, 3235408.46244205, 1
115511.26143542427, 130444.7367137762, -21.287176866202273, 2205523.535853602, 1
115511.26143542427, 134429.6844882977, -27.346718183052886, 2645486.2284296476, 1
115663.51125806523, 108622.40366282515, -30.029099447175383, 2840244.811921284, 1
115663.51125806523, 113556.14852651843, -33.67353754293478, 3104855.070964848, 1
115663.51125806523, 131583.29322078236, -28.996751298278863, 2765289.522813614, 1
115815.7610807062, 114504.94561569022, -33.7244758091141, 3108553.525282024, 1
115815.7610807062, 132532.09030995413, -32.78900179656341, 3040631.9378423607, 1
115968.01090334717, 115453.742704862, -34.329540813380056, 3152485.2380207605, 1
115968.01090334717, 133480.8873991259, -32.356106481969334, 3009200.880893755, 1
116272.5105486291, 116592.29921186814, -33.25248484592599, 3074283.86621421, 1
116424.76037127007, 109381.44133416258, -36.57420215551116, 3315462.4662243365, 1
116424.76037127007, 117730.85571887429, -32.909798271372395, 3049402.559170227, 1
116424.76037127007, 134429.6844882977, -29.062233245276538, 2770043.9443464954, 1
116577.01019391103, 118679.65280804607, -34.843187113698846, 3189779.349489487, 1
116729.260016552, 119628.44989721786, -37.606920268222865, 3390444.6171467504, 1
116881.50983919296, 120577.24698638964, -38.81391959758999, 3478080.734654377, 1
117033.75966183393, 110140.4790055, -38.7726972338248, 3475087.718977424, 1
117033.75966183393, 121526.04407556143, -36.827085338373294, 3333823.454329135, 1
117033.75966183393, 122474.84116473321, -32.26671543255069, 3002710.500725035, 1
117186.0094844749, 111089.27609467179, -39.8892104341823, 3556153.946310501, 1
117338.25930711586, 123613.39767173935, -24.003772426778774, 2402766.303082156, 1
117490.50912975683, 112227.83260167793, -39.69075484587768, 3541744.7607927024, 1
117490.50912975683, 124562.19476091114, -19.266897927396172, 2058837.9510552832, 1
117642.7589523978, 113366.38910868407, -38.12473995716509, 3428041.7441739026, 1
117642.7589523978, 125510.99185008292, -17.119231266846548, 1902903.1768994206, 1
117795.00877503876, 114315.18619785586, -35.93516761846644, 3269064.3412069455, 1
117795.00877503876, 126459.78893925471, -17.60931983715159, 1938486.8416881307, 1
117795.00877503876, 134809.20332396642, -31.314314572753826, 2933559.912458108, 1
117947.25859767973, 127408.58602842649, -20.293506756609993, 2133376.527674479, 1
118099.5084203207, 111468.7949303405, -39.38187069779796, 3519317.733006737, 1
118099.5084203207, 128357.38311759828, -24.385592252792016, 2430488.942461569, 1
118251.75824296166, 129306.18020677006, -29.27993080550301, 2785850.224022835, 1
118404.00806560263, 130254.97729594185, -34.24066670785017, 3146032.3913901937, 1
118556.25788824359, 131203.77438511362, -37.46098828029348, 3379848.9916719566, 1
118556.25788824359, 132152.57147428542, -38.48233763343633, 3454005.6956158583, 1
118708.50771088456, 112417.59201951229, -39.54011407201753, 3530807.246381348, 1
118708.50771088456, 133101.36856345722, -37.258106047302675, 3365118.4025340863, 1
118860.75753352552, 134239.92507046333, -35.00344213881954, 3201414.921996414, 1
119013.00735616649, 113366.38910868407, -38.0102626440013, 3419729.935687945, 1
119013.00735616649, 135378.4815774695, -33.718161516279345, 3108095.0659478875, 1
119165.25717880746, 114694.70503352457, -31.56552018230153, 2951799.0976682943, 1
119317.50700144842, 115643.50212269636, -25.191210683055644, 2488982.1575803477, 1
119469.75682408939, 116782.0586297025, -20.260698821887054, 2130994.4550812244, 1
119622.00664673035, 117730.85571887429, -20.572615071362982, 2153641.6334404233, 1
119774.25646937132, 118679.65280804607, -23.83363079654523, 2390412.897792441, 1
119926.50629201229, 119628.44989721786, -26.421389411742354, 2578301.2524626125, 1
120078.75611465325, 114125.4267800215, -30.064726104915543, 2842831.542409161, 1
120078.75611465325, 120577.24698638964, -25.36121212706023, 2501325.3844246115, 1
120078.75611465325, 133670.64681696027, -32.72043682862465, 3035653.6686412184, 1
120231.00593729422, 121526.04407556143, -20.832732134421946, 2172527.8489911202, 1
120231.00593729422, 134809.20332396642, -32.94120880766374, 3051683.1714145183, 1
120383.25575993519, 122474.84116473321, -15.638612050267172, 1795400.4496889287, 1
120383.25575993519, 135758.0004131382, -33.33385042916551, 3080191.5445702486, 1
120535.50558257615, 123423.638253905, -12.190484684460284, 1545043.6452907342, 1
120687.75540521712, 124372.43534307678, -11.417645820309952, 1488930.4430169167, 1
120840.00522785808, 115074.22386919329, -19.176435369420126, 2052269.7722933397, 1
120840.00522785808, 125321.23243224857, -13.253597047903714, 1622232.6194183258, 1
120992.25505049905, 116023.02095836507, -14.12205480430804, 1685288.3843544722, 1
120992.25505049905, 126270.02952142035, -16.899724463599586, 1886965.53423879, 1
121144.50487314002, 127218.82661059214, -21.12737594478838, 2193920.9342728723, 1
121296.75469578098, 128167.62369976392, -25.0970389473475, 2482144.668034481, 1
121449.00451842195, 129116.4207889357, -28.729511681424537, 2745886.1628485187, 1
121601.25434106292, 130065.21787810749, -31.160253436648222, 2922374.057173343, 1
121753.50416370388, 131014.01496727928, -31.268916901793073, 2930263.741921729, 1
121753.50416370388, 136137.51924880693, -26.34060659303875, 2572435.8866581274, 1
121905.75398634485, 116592.29921186814, -11.596074855364957, 1501885.5685935414, 1
121905.75398634485, 131962.81205645105, -29.258200904734387, 2784272.489809688, 1
122058.00380898581, 132911.60914562285, -26.47158550161557, 2581945.8198816013, 1
122210.25363162678, 117541.09630103993, -15.153764583617532, 1760197.3236168849, 1
122362.50345426775, 118489.89339021171, -21.479093913158042, 2219457.9801151007, 1
122362.50345426775, 134050.165652629, -23.376342459989026, 2357210.7464554394, 1
122514.75327690871, 119438.6904793835, -27.61805075374701, 2665186.763857008, 1
122514.75327690871, 134998.96274180076, -21.792853301400136, 2242238.982513439, 1
122667.00309954968, 120387.48756855528, -31.131894695546332, 2920315.0254016547, 1
122819.25292219064, 121336.28465772707, -31.95715206176287, 2980234.1568875923, 1
122971.50274483161, 122285.08174689885, -30.883709350848253, 2902295.131353299, 1
123123.75256747258, 123233.87883607064, -27.355536061965914, 2646126.4646367347, 1
123123.75256747258, 136517.03808447561, -18.233614307635598, 1983814.740588775, 1
123276.00239011354, 118300.13397237736, -22.486373351025136, 2292593.115348542, 1
123276.00239011354, 124182.67592524242, -21.997136797086235, 2257071.3125713216, 1
123428.25221275451, 125321.23243224857, -16.60969958931168, 1865907.8142013175, 1
123580.50203539548, 126270.02952142035, -15.837902032671451, 1809870.2177253629, 1
123732.75185803644, 127218.82661059214, -18.87367358187983, 2030287.2682901165, 1
123885.00168067741, 128167.62369976392, -24.49444096855509, 2438392.077627492, 1
123885.00168067741, 135758.0004131382, -15.856337533744972, 1811208.7567776076, 1
124037.25150331837, 119248.93106154914, -28.687997215326163, 2742871.9386143005, 1
124037.25150331837, 129116.4207889357, -30.379071851154972, 2865655.118268069, 1
124189.50132595934, 130254.97729594185, -34.37628683957909, 3155879.308046583, 1
124189.50132595934, 136706.79750231, -15.757222270629768, 1804012.3345147076, 1
124494.00097124127, 131773.0526386167, -31.08968970242588, 2917250.664348155, 1
124646.25079388224, 120197.72815072093, -32.431769497136244, 3014694.5151707726, 1
124646.25079388224, 132721.84972778847, -25.68527052355982, 2524854.1627958985, 1
124798.5006165232, 133860.40623479465, -20.09618572639819, 2119049.718562303, 1
124950.75043916417, 134809.20332396642, -17.8635862772599, 1956948.2633984988, 1
125103.00026180514, 136327.27866664127, -17.19228316786618, 1908207.2270559927, 1
125255.2500844461, 120956.76582205835, -34.08397867789137, 3134655.8062741878, 1
125255.2500844461, 121905.56291123014, -37.381323488771955, 3374064.8020198694, 1
125711.999552369, 123233.87883607064, -34.15844395153579, 3140062.4766115784, 1
125864.24937500997, 124182.67592524242, -28.19054023839679, 2706753.27887318, 1
125864.24937500997, 135568.24099530384, -20.90322376768851, 2177646.0068110526, 1
126016.49919765093, 125131.47301441421, -22.236323840651387, 2274437.870568639, 1
126168.7490202919, 126270.02952142035, -19.494024771331254, 2075328.85896214, 1
126320.99884293287, 122285.08174689885, -33.56938344076829, 3097292.7957304874, 1
126320.99884293287, 127218.82661059214, -21.50203508213413, 2221123.6603944805, 1
126473.24866557383, 128167.62369976392, -25.043166949549658, 2478233.205439172, 1
126625.4984882148, 129116.4207889357, -27.88571354056033, 2684620.848754048, 1
126625.4984882148, 133670.64681696027, -23.149105881400168, 2340711.8710884694, 1
126777.74831085576, 130065.21787810749, -27.996290685415573, 2692649.479279694, 1
126777.74831085576, 134809.20332396642, -25.13345711857974, 2484788.867625872, 1
126929.99813349673, 123044.11941823628, -31.50171250880572, 2947166.2394418535, 1
126929.99813349673, 131014.01496727928, -25.45153356932276, 2507883.3172543896, 1
127082.2479561377, 131962.81205645105, -22.533619237543085, 2296023.478532596, 1
127234.49777877866, 132911.60914562285, -21.830467156637273, 2244969.9966551, 1
127538.9974240606, 134050.165652629, -24.874076000336103, 2465956.0865260037, 1
127691.24724670156, 124182.67592524242, -29.93599292880857, 2833484.6641848325, 1
128300.24653726543, 124941.71359657985, -31.132533219470496, 2920361.3864528066, 1
128300.24653726543, 125890.51068575164, -30.806420384163264, 2896683.4422647883, 1
128452.49635990639, 127029.06719275778, -30.88225850801487, 2902189.7905880325, 1
128604.74618254736, 127977.86428192956, -30.155913363893642, 2849452.33924688, 1
128756.99600518832, 128926.66137110135, -27.444568993383598, 2652590.843075006, 1
128756.99600518832, 132911.60914562285, -19.046140130747805, 2042809.4780171535, 1
128909.24582782929, 130065.21787810749, -21.633670417816035, 2230681.254558202, 1
129061.49565047026, 131014.01496727928, -17.2019819276563, 1908911.42102857, 1
129365.99529575219, 126270.02952142035, -34.31396089541046, 3151354.033148709, 1
129365.99529575219, 132152.57147428542, -16.0204647447598, 1823125.4755368768, 1
129974.99458631605, 127029.06719275778, -33.69500957650199, 3106414.0823172494, 1
130279.49423159799, 131393.533802948, -15.900649243214385, 1814426.0793423697, 1
130431.74405423895, 127977.86428192956, -30.95914447973128, 2907772.219582057, 1
130583.99387687992, 128926.66137110135, -27.169703957692924, 2632633.827374627, 1
130736.24369952088, 129875.45846027313, -22.23075255005506, 2274033.358100828, 1
131040.74334480282, 130824.25554944492, -18.252510679650676, 1985186.7419131252, 1
131497.49281272572, 129116.4207889357, -24.84926507514752, 2464154.649605206, 1
131801.99245800765, 130065.21787810749, -21.51338572343544, 2221947.7918671877, 1
