x_coord, y_coord, z_coord, cost, zone
127499.06429575574, 121192.27934585774, -31.931083181596573, 2978341.3841329096, 2
127628.50723529041, 122117.75211325401, -26.854355796821356, 2609737.4695974896, 2
127757.95017482508, 123043.22488065029, -20.961724487343922, 2181893.5451627853, 2
129311.26544924108, 123351.71580311572, -20.02682259939252, 2114013.497745053, 2
130087.92308644908, 114559.72451285108, -24.720198842116964, 2454783.58925005, 2
130217.36602598375, 115947.9336639455, -17.78350050402426, 1951133.5076954882, 2
130346.80896551842, 117027.65189257449, -16.72898373809966, 1874568.6306787068, 2
130605.69484458775, 118261.61558243619, -21.21076172989596, 2199975.2926178644, 2
130605.69484458775, 123505.96126434843, -21.886351555463694, 2249027.5728469305, 2
130735.13778412242, 119187.08834983247, -25.742983620903203, 2529044.5145694707, 2
130994.02366319175, 120112.56111722875, -28.288245614388305, 2713847.334025646, 2
131123.46660272643, 121038.03388462502, -28.46951546626154, 2727008.721652665, 2
131252.9095422611, 121963.5066520213, -26.87820128121347, 2611468.809144554, 2
131511.79542133043, 122888.97941941758, -25.17193985884783, 2487582.9685554206, 2
131900.12423993443, 123814.45218681385, -25.291239018484575, 2496244.874919502, 2
132676.78187714244, 109932.3606758697, -19.72577546906824, 2092155.48917245, 2
132935.66775621177, 111474.81528819683, -28.362831203323122, 2719262.7400472006, 2
133065.11069574644, 112554.53351682582, -32.50463945566821, 3019985.3551019197, 2
133194.5536352811, 113480.0062842221, -33.06695812767744, 3060813.401993025, 2
133323.99657481577, 114405.47905161837, -31.81791990460151, 2970124.98334544, 2
133453.43951435044, 115330.95181901465, -28.910661572721903, 2759038.84054599, 2
133582.8824538851, 116256.42458641093, -24.599227222965034, 2446000.251286933, 2
133582.8824538851, 124122.94310927928, -28.426660405864432, 2723897.1614244366, 2
133712.32539341977, 117181.8973538072, -20.455433809706307, 2145133.500447822, 2
133841.76833295444, 118107.37012120348, -18.475075617388562, 2001346.4253214842, 2
133971.2112724891, 119032.84288859976, -19.627785660152785, 2085040.7823124495, 2
134100.65421202377, 122426.24303571944, -32.17250549357877, 2995870.237370076, 2
134230.09715155844, 119958.31565599603, -23.2603331198347, 2348787.7026985902, 2
134359.5400910931, 123351.71580311572, -31.656838129700937, 2958429.3833479444, 2
134488.98303062777, 120883.78842339231, -28.236611301039318, 2710098.3420900414, 2
134618.42597016244, 124277.188570512, -28.48491890133204, 2728127.112701455, 2
134877.31184923177, 121809.26119078859, -32.59066607009494, 3026231.4550849553, 2
135136.1977283011, 107772.92421861172, -29.24927732051964, 2783624.5787000414, 2
135136.1977283011, 122734.73395818486, -34.01984824478462, 3129999.5135697788, 2
135395.08360737044, 108852.64244724071, -24.09241576130607, 2409202.3942148453, 2
135524.5265469051, 103299.80584286305, -26.403049962385566, 2576969.687398944, 2
135524.5265469051, 109778.11521463699, -20.260105886253644, 2130951.4040408637, 2
135653.96948643978, 104379.52407149204, -28.16430191679701, 2704848.2035521143, 2
135653.96948643978, 110703.58798203326, -17.482812108413047, 1929301.5456307027, 2
135783.41242597444, 105459.24230012103, -30.111947512747243, 2846260.128279034, 2
135783.41242597444, 111629.06074942954, -15.930909495984123, 1816623.173411121, 2
135783.41242597444, 120883.78842339231, -28.775781239880292, 2749245.638171492, 2
135912.8553655091, 106538.96052875002, -30.351069347194034, 2863621.9516639784, 2
135912.8553655091, 112554.53351682582, -15.71661382808431, 1801063.893570186, 2
136042.29830504378, 113480.0062842221, -16.83770526833868, 1882462.5313361594, 2
136171.74124457844, 114405.47905161837, -18.527420843885103, 2005147.0342436281, 2
136171.74124457844, 119804.07019476332, -21.88436487495011, 2248883.3267295524, 2
136430.62712364778, 101757.35123053592, -24.204078422624058, 2417309.840400096, 2
136430.62712364778, 115793.68820271279, -18.70896108802006, 2018328.0541334373, 2
136430.62712364778, 118878.59742736704, -17.32951167973939, 1918170.922726166, 2
136560.07006318244, 102682.8239979322, -19.58084755967092, 2081632.7664260028, 2
136560.07006318244, 117027.65189257449, -16.437835405904373, 1853429.3401823365, 2
136818.95594225178, 117953.12465997077, -15.989316513715437, 1820863.908384731, 2
136948.39888178644, 107772.92421861172, -26.25098626171207, 2565928.859109624, 2
137077.8418213211, 104071.03314902661, -16.284844456806617, 1842321.1875375754, 2
137207.28476085578, 100369.1420794415, -29.293145925197237, 2786809.728932426, 2
137207.28476085578, 101294.61484683778, -23.47096266471239, 2364080.7978117066, 2
137336.72770039045, 102220.08761423406, -17.090142271476388, 1900791.1238481777, 2
137336.72770039045, 103145.56038163033, -14.136443762123468, 1686333.117658994, 2
137336.72770039045, 105150.7513776556, -19.526912945702804, 2077716.7574834654, 2
137336.72770039045, 108698.396986008, -24.92525756338908, 2469672.205801966, 2
137336.72770039045, 116564.91550887635, -19.092818677700492, 2046198.6486043285, 2
137466.1706399251, 106076.22414505188, -23.35632724576727, 2355757.5098025263, 2
137466.1706399251, 107001.69691244815, -25.86962409285094, 2538239.4486599914, 2
137466.1706399251, 109623.86975340427, -23.62988615153942, 2375619.6918503623, 2
137595.61357945978, 110549.34252080055, -23.160367892575437, 2341529.5674290676, 2
137595.61357945978, 111474.81528819683, -22.70054161294503, 2308143.144674455, 2
137595.61357945978, 112400.2880555931, -22.533758758071635, 2296033.6086438037, 2
137725.05651899445, 113325.76082298938, -23.471153385078047, 2364094.6453690077, 2
137725.05651899445, 114405.47905161837, -23.704569423196247, 2381042.190282241, 2
137725.05651899445, 115330.95181901465, -23.034581364850155, 2332396.6353251296, 2
124500, 130000, 0, 0, 3
121156.36025855706, 128596.06148502795, -14.202741394754131, 1691146.7633523552, 3
121285.80319809173, 129521.53425242423, -14.051016004151585, 1680130.4986070327, 3
121544.68907716106, 130601.25248105322, -13.01262070618392, 1604736.1465656136, 3
121803.5749562304, 131680.9707096822, -13.726128040125497, 1656541.488158176, 3
121933.01789576506, 132606.4434770785, -16.893157258427568, 1886488.7117997468, 3
122191.9037748344, 133531.91624447476, -22.477418295991125, 2291942.919249709, 3
122321.34671436907, 134457.38901187104, -28.42276542525261, 2723614.360125146, 3
122580.2325934384, 135382.86177926732, -32.77072344894697, 3039304.8091683127, 3
122968.5614120424, 136308.3345466636, -33.697275837391786, 3106578.62781517, 3
123486.33317018107, 137542.2982365253, -29.018795609632186, 2766890.08531032, 3
124133.5478678544, 138622.0164651543, -22.168541486796848, 2269516.4243152644, 3
124392.43374692374, 139547.48923255055, -17.552475694898142, 1934359.5817891913, 3
124780.76256552774, 137079.56185282714, -30.98774367662195, 2909848.7100310195, 3
124910.2055050624, 138005.03462022345, -26.017768298264617, 2548995.6957247797, 3
125298.5343236664, 128287.57056256253, -22.343550326384985, 2282223.2211277043, 3
125427.97726320107, 136154.0890854309, -32.41166128039903, 3013234.52592142, 3
125686.8631422704, 130447.0070198205, -23.852111808991083, 2391754.741270692, 3
125816.30608180507, 131372.47978721678, -24.723946900017175, 2455055.722990787, 3
125816.30608180507, 135228.6163180346, -31.096889236167723, 2917773.3980147354, 3
125945.74902133974, 132297.95255461306, -25.46814749711656, 2509089.598064143, 3
126075.1919608744, 133223.42532200934, -26.533940977578997, 2586473.2389826872, 3
126204.63490040907, 134148.89808940561, -28.3384522528498, 2717492.6673417646, 3
127499.06429575574, 129213.0433299588, -32.86139589887249, 3045888.227471075, 3
127499.06429575574, 130292.7615585878, -33.628432046651554, 3101580.1142384107, 3
128146.27899342908, 128133.32510132981, -31.399969278407866, 2939779.0094096484, 3
