x_coord, y_coord, z_coord, cost, zone
112514.00415161716, 122586.83304161344, -22.468993608726528, 2291331.231351364, 1
112690.95427951653, 123619.69729065227, -27.340903018799338, 2645064.0091247563, 1
112867.9044074159, 124652.5615396911, -32.588942829302894, 3026106.3364300635, 1
113221.80466321464, 125685.42578872993, -34.714235045056554, 3180416.5782224033, 1
113398.75479111401, 113635.34288327691, -29.003790691512336, 2765800.6292223595, 1
113575.70491901338, 114668.20713231574, -32.51715974280954, 3020894.410582275, 1
113752.65504691275, 115701.07138135457, -33.83335321854214, 3116458.743797402, 1
113929.60517481212, 116906.07967189988, -32.956142914548536, 3052767.4861394595, 1
114106.5553027115, 117938.9439209387, -30.571128386700995, 2879599.690321844, 1
114283.50543061087, 118971.80816997754, -26.132072957303247, 2557294.968381734, 1
114460.45555851024, 120348.96050202931, -17.837537935248392, 1955056.981849406, 1
114460.45555851024, 126201.85791324935, -29.484001375065688, 2800667.0942388442, 1
114637.4056864096, 121381.82475106814, -12.90716985817356, 1597079.7190244645, 1
114814.35581430898, 122414.68900010697, -11.585033917714217, 1501083.923649909, 1
114991.30594220835, 123447.5532491458, -14.084288393242696, 1682546.2936528153, 1
115168.25607010772, 124480.41749818463, -18.864814428378494, 2029644.0352755063, 1
115345.20619800709, 125513.28174722346, -23.55079276687684, 2369876.99010752, 1
115522.15632590646, 126546.14599626229, -25.865898260030157, 2537968.9286067057, 1
116406.90696540331, 113807.48692478338, -20.97106333448515, 2182571.6071016295, 1
116583.85709330268, 115184.63925683516, -18.988198492953924, 2038602.5326985086, 1
116760.80722120205, 116389.64754738046, -17.8421677252283, 1955393.1351585612, 1
116760.80722120205, 127062.5781207817, -25.313440973808877, 2497856.883408952, 1
116937.75734910142, 117594.65583792576, -18.643319320494033, 2013562.0285753822, 1
117114.70747700079, 118799.66412847106, -21.93467807479565, 2252536.3971054577, 1
117291.65760490016, 120004.67241901637, -25.786763102610625, 2532223.1938860086, 1
117468.60773279953, 121209.68070956167, -27.503406388246347, 2656862.826268847, 1
117645.5578606989, 122414.68900010697, -27.061111740831027, 2624749.315721822, 1
117822.50798859827, 113635.34288327691, -19.266351342168477, 2058798.26536029, 1
117822.50798859827, 123791.84133215874, -25.994728055137163, 2547322.8220081218, 1
117999.45811649764, 124824.70558119757, -26.907073530095087, 2613565.1249702023, 1
118176.40824439701, 126029.71387174288, -29.52960894840635, 2803978.5050733606, 1
118530.30850019575, 127751.15428680759, -31.097798982792728, 2917839.4516240386, 1
119061.15888389386, 126890.43407927523, -34.176020119785335, 3141338.6224292056, 1
119238.10901179323, 113635.34288327691, -25.740643660232944, 2528874.6179810697, 1
119415.0591396926, 115012.49521532869, -26.027860932518603, 2549728.4875830053, 1
119415.0591396926, 128095.44236982054, -34.83792228877397, 3189397.0884520956, 1
119592.00926759197, 116217.50350587399, -25.247032160691873, 2493035.1652784906, 1
119768.95939549134, 117422.51179641929, -25.180409315412575, 2488197.9070004346, 1
119945.90952339071, 118627.52008696459, -27.0017554680614, 2620439.658567347, 1
120122.85965129008, 119832.5283775099, -29.62650973772029, 2811014.1419227617, 1
120299.80977918945, 121037.5366680552, -30.672038092899555, 2886926.400995921, 1
120476.75990708882, 122242.5449586005, -29.9685361639311, 2835847.51784008, 1
120653.7100349882, 123447.5532491458, -28.280960418650707, 2713318.3807328045, 1
120830.66016288757, 124480.41749818463, -27.70380260993362, 2671412.9145784066, 1
120830.66016288757, 128611.87449433995, -37.985041800266714, 3417898.7359752455, 1
121007.61029078694, 125685.42578872993, -30.57411604598702, 2879816.6141045615, 1
121184.5604186863, 126718.29003776876, -34.4945412910091, 3164465.3616997814, 1
121184.5604186863, 127751.15428680759, -37.749769825998925, 3400816.437848374, 1
121715.41080238442, 113635.34288327691, -32.030503442078746, 2985559.9512176346, 1
121715.41080238442, 128956.1625773529, -36.20107297945971, 3288370.825390439, 1
121892.36093028379, 114840.35117382222, -37.181946619731775, 3359588.725440217, 1
122069.31105818316, 116045.35946436752, -38.220946706217475, 3435026.98911965, 1
122246.26118608253, 117250.36775491282, -33.914275218083894, 3122334.21504933, 1
122423.2113139819, 118455.37604545812, -26.64197189713599, 2594316.9967465936, 1
122600.16144188127, 119660.38433600342, -20.58850586677872, 2154795.410066856, 1
122777.11156978064, 113635.34288327691, -26.919668652158936, 2614479.613959843, 1
122777.11156978064, 120693.24858504225, -17.70844750383181, 1945684.1645317145, 1
122954.06169768001, 122070.40091709403, -16.334209060517, 1845905.3835733337, 1
123131.01182557938, 129472.59470187231, -29.03865651827234, 2768332.1183595923, 1
123307.96195347875, 123447.5532491458, -16.52821897375879, 1859991.783740115, 1
123484.91208137812, 124480.41749818463, -16.11389484400496, 1829909.1173807306, 1
123661.86220927749, 125513.28174722346, -15.174195862924226, 1761680.769340994, 1
123838.81233717686, 126546.14599626229, -15.44926378890432, 1781652.5162154604, 1
124015.76246507623, 114496.06309080927, -24.541793169972912, 2441830.159974955, 1
124015.76246507623, 127579.01024530112, -17.77429740531264, 1950465.301988573, 1
124192.7125929756, 128611.87449433995, -21.556065585475476, 2225046.6315383837, 1
124369.66272087497, 115873.21542286105, -29.13565296901541, 2775374.7008601143, 1
124369.66272087497, 129989.02682639172, -25.720753130028722, 2527430.4342107438, 1
124723.56297667371, 116906.07967189988, -28.312745422873867, 2715626.181820434, 1
124900.51310457308, 117938.9439209387, -25.59311440089609, 2518163.0200601025, 1
125077.46323247245, 115184.63925683516, -22.839431553801784, 2318227.471054265, 1
125077.46323247245, 118971.80816997754, -22.675141344190422, 2306298.9175210963, 1
125254.41336037182, 120004.67241901637, -21.670849989445486, 2233380.7368436726, 1
125254.41336037182, 130333.31490940467, -27.544936523269012, 2659878.1881703837, 1
125431.36348827119, 121209.68070956167, -22.214862632541823, 2272879.6452159113, 1
125608.31361617056, 122242.5449586005, -22.211953992321554, 2272668.458738894, 1
125785.26374406993, 123275.40920763933, -19.407223499429747, 2069026.513733696, 1
125785.26374406993, 124308.27345667816, -14.512069093813157, 1713605.9958668547, 1
125962.2138719693, 125341.13770571699, -11.891440743651616, 1523331.0814980157, 1
126139.16399986867, 126374.00195475582, -13.339172296116843, 1628445.947235237, 1
126139.16399986867, 127406.86620379465, -18.12309261619773, 1975790.1363472221, 1
126139.16399986867, 130161.1708678982, -30.86703348034672, 2901084.3530941424, 1
126316.11412776804, 116045.35946436752, -20.848171065034876, 2173648.817250561, 1
126316.11412776804, 128439.73045283348, -25.498749351882267, 2511311.494692375, 1
126670.01438356678, 129300.45066036584, -31.66417678018754, 2958962.2178083644, 1
126846.96451146615, 130849.74703392408, -33.487999438265476, 3091383.7800143664, 1
127554.76502306364, 116906.07967189988, -17.313919047235544, 1917038.7946950123, 1
127731.715150963, 117938.9439209387, -17.4670442842374, 1928156.697527911, 1
127731.715150963, 130161.1708678982, -36.90709789100299, 3339632.893732898, 1
127908.66527886238, 118971.80816997754, -20.85312052759476, 2174008.180898862, 1
127908.66527886238, 127234.72216228818, -27.885813181670976, 2684628.083356312, 1
128085.61540676175, 128267.586411327, -34.7821935034171, 3185350.8108252035, 1
128262.56553466112, 120004.67241901637, -26.698808095169124, 2598443.679842707, 1
128439.51566256049, 121037.5366680552, -32.15128403886675, 2994329.4196963822, 1
128439.51566256049, 129472.59470187231, -38.763411262446084, 3474413.4961679177, 1
128616.46579045986, 122070.40091709403, -34.05338744035397, 3132434.6805268046, 1
128793.41591835923, 118111.08796244518, -16.54487096278522, 1861200.8280465617, 1
128793.41591835923, 123103.26516613286, -31.29188200600521, 2931931.160057218, 1
128970.3660462586, 124136.12941517169, -26.899365041160276, 2613005.4377975077, 1
129147.31617415797, 125168.99366421052, -25.487447071155458, 2510490.874516556, 1
129147.31617415797, 128784.01853584642, -38.35663451009164, 3444878.8192204195, 1
129324.26630205734, 126201.85791324935, -28.66704555699887, 2741350.709938794, 1
129678.16655785608, 127062.5781207817, -33.16649851546437, 3068040.691112915, 1
129855.11668575545, 128095.44236982054, -36.23732723613307, 3291003.123703019, 1
130032.06681365482, 118971.80816997754, -20.547641582627357, 2151828.3933331915, 1
130385.96706945356, 119832.5283775099, -25.61859993695079, 2520013.4381822115, 1
130739.8673252523, 120865.39262654872, -30.531411584395304, 2876715.988343556, 1
130739.8673252523, 127579.01024530112, -34.51271989148218, 3165785.2480728896, 1
130916.81745315167, 121898.25687558755, -33.050636278128344, 3059628.3279915536, 1
131093.76758105104, 122931.12112462638, -33.354483000487875, 3081689.6054232228, 1
131270.7177089504, 119488.24029449695, -24.153886306275147, 2413665.5614851974, 1
131270.7177089504, 125857.5698302364, -33.64547555865383, 3102817.5856969547, 1
131447.66783684978, 123963.98537366521, -33.160390770376665, 3067597.2285084305, 1
131447.66783684978, 126890.43407927523, -34.26426550404743, 3147745.81974617, 1
131801.56809264852, 124996.84962270405, -34.045989151740876, 3131897.515944789, 1
132332.41847634665, 126201.85791324935, -34.77804477242337, 3185049.585573435, 1
132509.368604246, 120348.96050202931, -28.407581340582563, 2722511.8953631422, 1
132686.31873214536, 121726.11283408108, -30.12644318298627, 2847312.609609811, 1
133040.21898794413, 122931.12112462638, -31.28142801570745, 2931172.1313652648, 1
133040.21898794413, 125513.28174722346, -34.28697081224453, 3149394.3749763137, 1
133394.11924374284, 121037.5366680552, -29.975885881772644, 2836381.1558635137, 1
133394.11924374284, 123963.98537366521, -32.002380792485496, 2983518.0612476775, 1
133571.06937164222, 122070.40091709403, -29.374628329012396, 2792725.8892332716, 1
133748.0194995416, 124824.70558119757, -31.73735536739126, 2964275.46621803, 1
134278.8698832397, 123791.84133215874, -28.327928643984876, 2716728.5838823523, 1
134455.8200111391, 121726.11283408108, -29.420180502777193, 2796033.277692943, 1
134455.8200111391, 122758.97708311991, -27.365726208863943, 2646866.336556501, 1
